Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2019-01-16,233.46743774414062,234.3530629785704,233.1274930641431,233.33322893857783,77636700
2019-01-17,235.2386474609375,236.09746354596547,232.55490862113237,232.59965398203775,96118400
2019-01-18,238.36973571777344,238.83493470526588,235.2744971259349,237.0457750313044,127900300
2019-01-22,235.14926147460938,237.11734819205563,233.539028560635,236.9026577503023,115531200
2019-01-23,235.64126586914062,236.87579034797807,233.18117144550067,236.17801920347108,86030300
2019-01-24,235.76646423339844,236.34796286693012,234.45143100905162,235.46231041761553,59204100
2019-01-25,237.76144409179688,238.58446960976903,235.8649390769533,237.60935349702385,96883400
2019-01-28,235.95428466796875,236.0168844812191,234.19196205796024,235.62329463925215,85613700
2019-01-29,235.64126586914062,236.6610726340007,234.80931321615319,236.09751029838282,66136300
2019-01-30,239.3717041015625,240.21261148459007,236.3927647173075,237.15316317648117,92473700
2019-01-31,241.47389221191406,241.9569728947139,239.09430693048517,239.3090246230662,104012100
2019-02-01,241.59019470214844,242.61002867744705,240.80296018796835,241.67070360013417,85782500
2019-02-04,243.28994750976562,243.35257465629314,240.96403425662496,241.6349691969302,60744800
2019-02-05,244.30975341796875,244.61390727961893,243.2183649495019,243.71932746285626,79552800
2019-02-06,243.98765563964844,244.52440891312497,243.25412104298292,244.03240100434138,58347800
2019-02-07,241.66175842285156,242.92309169804167,240.006780619395,242.37741121874424,95482000
2019-02-08,241.95701599121094,242.05540667168086,239.59531205500326,240.41833753894525,75788900
2019-02-11,242.0912322998047,242.869512522312,241.563433382247,242.6101039817527,68021400
2019-02-12,245.20433044433594,245.58003867487145,243.62986124861985,243.7014429213756,72270200
2019-02-13,246.00047302246094,246.84138015886657,245.61581028783473,246.03626385603758,65277200
2019-02-14,245.45477294921875,246.5819520637004,244.1039489183974,244.91801968992252,83234400
2019-02-15,248.12954711914062,248.16533794838358,247.02027711624203,247.22601295848074,97088700
2019-02-19,248.55902099609375,249.212046825401,247.3244964141007,247.33345094888386,59120800
2019-02-20,249.05987548828125,249.5161197577168,248.02216001882726,248.5231223419569,76610800
2019-02-21,248.1742706298828,248.78257817143526,247.21706395983918,248.42475181172213,64214700
2019-02-22,249.71299743652344,249.90977876755096,248.15641015139627,248.79155411176745,78114600
2019-02-25,250.05288696289062,251.6541921358243,249.9723780726855,251.13534796547899,69030700
2019-02-26,249.87396240234375,250.75063287485753,249.49822698526583,249.7039901065705,56844100
2019-02-27,249.7666473388672,250.11551920355708,248.22796926031745,249.15831243309327,56921600
2019-02-28,249.3014373779297,249.9902811449562,248.9794018248287,249.55191857492036,69268300
2019-03-01,250.85800170898438,251.2695006452179,249.42666901291935,250.87588347129002,78880500
2019-03-04,249.9456024169922,252.1552157189455,247.6554802053009,251.91368898973167,106494600
2019-03-05,249.60560607910156,250.26761358958612,249.05992559250146,250.07080497302118,59114600
2019-03-06,248.09376525878906,249.73086132589236,247.7717296851715,249.721906793157,75039800
2019-03-07,246.0183563232422,247.78960654387646,245.17744927490716,247.64647052496792,94885100
2019-03-08,245.5263214111328,245.69629372749952,243.7013985939388,244.1665701806032,85795800
2019-03-11,249.08673095703125,249.24774872320512,246.2151382586593,246.2419745530216,65098900
2019-03-12,250.0260009765625,250.54487234419213,249.45348432652776,249.64133836633937,79667500
2019-03-13,251.68109130859375,252.61146199517697,250.75072062201053,250.91176574305734,80639200
2019-03-14,251.52003479003906,252.12834244134714,251.08169946783266,251.70788888521233,67518400
2019-03-15,252.7627716064453,253.57143448255547,251.88221174274025,252.07092076967695,81309000
2019-03-18,253.67910766601562,253.9756345843303,252.75363327910617,252.97826325088664,62199800
2019-03-19,253.74205017089844,255.5031417462448,252.8525241186721,254.73942165972792,90268100
2019-03-20,252.97836303710938,254.73048847637557,251.87320068923955,253.52647464319236,84609200
2019-03-21,255.8356170654297,256.23993462503853,252.11573099309788,252.1606734468245,79550400
2019-03-22,250.91175842285156,255.00001424357242,250.84885542975505,254.47888460808878,122659300
2019-03-25,250.7230224609375,251.75631495200972,249.46509997525595,250.57026199951557,85575200
2019-03-26,252.5919952392578,253.5444244613853,251.1903059153472,252.47518322548854,68125900
2019-03-27,251.27113342285156,253.1670250393392,249.72567779743594,252.58296505421913,72224700
2019-03-28,252.2235107421875,252.6727706873622,250.74995238075306,251.9000567435742,56238500
2019-03-29,253.8140106201172,254.1374647488732,252.60999677308874,253.7331470879282,82186800
2019-04-01,256.82403564453125,257.12056268797323,255.5391582447158,255.808730776996,77617900
2019-04-02,256.9498291015625,257.1834531340026,256.1591269185293,257.0127320980904,40070400
2019-04-03,257.3542175292969,258.5582315397109,256.752196813757,258.162880381585,68243200
2019-04-04,258.0369567871094,258.28854128030713,256.9857037843611,257.6775542854916,48997500
2019-04-05,259.2859191894531,259.3398281950125,258.41435370537175,258.7018866821242,58621700
2019-04-08,259.48370361328125,259.5915216696614,258.2077926312301,258.86372236842993,53566300
2019-04-09,258.15374755859375,258.84559800287843,257.6056635872743,258.522144004195,66142300
2019-04-10,259.0343322753906,259.1241897573699,258.1537728250394,258.5670843373598,52601500
2019-04-11,258.9624938964844,259.52856599827516,258.39642179469354,259.5195720218468,55093100
2019-04-12,260.7145690917969,260.99310810092373,259.0073865588941,260.5708025998839,69727800
2019-04-15,260.54376220703125,260.8852040851849,259.74406650076133,260.7863526580452,49596700
2019-04-16,260.7145690917969,261.4783165835482,260.12154259540137,261.4244075766626,52153200
2019-04-17,260.0766296386719,261.855681721401,259.6632906883781,261.82872721774316,58268300
2019-04-18,260.5887756347656,260.8583481027852,259.36680152584245,260.6606725944999,68708500
2019-04-22,260.8133850097656,260.96614547162113,259.73517748497306,259.8250349672025,40160100
2019-04-23,263.1585998535156,263.39222387949684,260.9482478452623,261.1818444505832,52246600
2019-04-24,262.5746154785156,263.4102328349155,262.4308489299954,263.07778468800365,50392900
2019-04-25,262.41278076171875,263.06871029746924,261.22675508512435,262.47568374884355,57770900
2019-04-26,263.6348876953125,263.7067572659924,261.68508625985464,262.4578281031702,50916400
2019-04-29,264.0480651855469,264.56922213553327,263.6347536677554,263.72461115092415,57197700
2019-04-30,264.18280029296875,264.4703332301339,262.2959305168664,263.7065858623234,81111700
2019-05-01,262.1971740722656,265.0185406267152,262.18818009576734,264.8118711118755,71671900
2019-05-02,261.631103515625,262.99687175976754,260.13955670306206,262.08036361263817,65030200
2019-05-03,264.19189453125,264.4704336008856,261.7389245024655,263.1046927620058,56543700
2019-05-06,263.1046447753906,263.54491082051743,259.58243415240935,259.89692165063803,107198100
2019-05-07,258.7109680175781,261.29871111513995,256.8061091876135,260.70568437022655,144729900
2019-05-08,258.3515625,260.0587457295105,257.75853576162285,258.3515625,91568300
2019-05-09,257.5697937011719,258.1717868559465,254.5507516890629,256.2849164466201,103471100
2019-05-10,258.8637390136719,259.61849287752995,253.65230411465123,256.6353984960906,112429300
2019-05-13,252.35838317871094,254.7214958134563,251.52276593072727,253.76009998975235,127290500
2019-05-14,254.64060974121094,256.1681049927601,253.24791445118507,253.37369301577155,77003200
2019-05-15,256.1321105957031,256.7700521218785,252.80757560681195,253.01424507952993,73956400
2019-05-16,258.50421142578125,259.8609579611438,256.7610804560164,256.8329499899436,76749600
2019-05-17,256.83294677734375,259.31287068694866,256.18601129747526,256.20399924622245,100353000
2019-05-20,255.134765625,256.9407721836039,254.3889786675139,255.23358966334033,62877600
2019-05-21,257.4350280761719,257.8123911999107,256.57242895202023,256.8240135080661,46847100
2019-05-22,256.64434814453125,257.59677743350494,256.1681335000444,256.482621077497,49482500
2019-05-23,253.50852966308594,254.46992554081373,252.09784621636211,254.4250104942458,98733800
2019-05-24,254.08349609375,255.35940661704134,253.46351507181586,254.9460676553149,55268100
2019-05-28,251.72044372558594,255.31452474232293,251.7024831919406,254.3620954665406,70029400
2019-05-29,250.03115844726562,251.01054198780503,248.62946939652528,250.6062244273925,104972900
2019-05-30,250.71408081054688,251.62159495277587,249.61788511125124,250.78595035873343,62523800
2019-05-31,247.33566284179688,248.99793081192303,247.30870833074238,248.17130752581056,86862800
2019-06-03,246.70660400390625,248.48565577361603,245.37678474256816,247.37149992425032,96428000
2019-06-04,252.0618133544922,252.19658586974714,248.5485968800239,248.99785687797655,77231900
2019-06-05,254.2452850341797,254.27223954514707,251.87320580706177,253.67921288320204,71169700
2019-06-06,255.89857482910156,256.5724650655764,253.89489207520805,254.54182779905042,69430400
2019-06-07,258.4593200683594,259.53755523499956,256.74314326213107,256.9138642871934,74272200
2019-06-10,259.6454162597656,261.30768432496717,259.55555874422373,260.00481890126935,60799100
2019-06-11,259.5825500488281,261.8288511524363,258.93561423416224,261.4604544809644,58641300
2019-06-12,259.12432861328125,259.90603702615005,258.6121653701367,259.3489587282743,47096300
2019-06-13,260.1933898925781,260.5528198019677,259.33081843547797,260.03166288574414,48945200
2019-06-14,259.9059753417969,260.5079685515309,259.1422276479497,259.9059753417969,52324700
2019-06-17,260.0048522949219,260.7686001441239,259.8341312196649,260.13962487521223,39205700
2019-06-18,262.72723388671875,263.7785143172778,261.46031743785153,261.8197473625696,85434800
2019-06-19,263.3202819824219,263.85040551806713,261.8916384024987,262.8620279852303,78674400
2019-06-20,265.83612060546875,266.24046558371964,263.3831784940885,265.9978750491621,116570000
2019-06-21,265.44970703125,266.8220901549572,265.2330222101439,265.5670871606895,83309500
2019-06-24,265.1247253417969,265.97341688825486,264.9712218644644,265.6574273212025,47582700
2019-06-25,262.5243835449219,265.2059687471691,262.41604112123906,265.1788831412484,82028700
2019-06-26,262.2625732421875,263.92388825683076,262.154230803802,263.4182718416797,51584900
2019-06-27,263.1925354003906,263.6981517889475,262.6417855162231,263.0209840306274,40355200
2019-06-28,264.5467834472656,265.04336195090093,263.65293111911507,264.167557504222,59350900
2019-07-01,266.9485168457031,268.08616730223594,265.7476574629136,267.86945491993043,78705600
2019-07-02,267.6437683105469,267.69793952489164,266.0637102660974,266.9033916424673,61504500
2019-07-03,269.7835388183594,269.80161425412496,268.17639561424454,268.32086133027957,40898900
2019-07-05,269.4765930175781,269.6391341895929,267.2645286286108,268.5556549615941,51677300
2019-07-08,267.9959411621094,269.2961055716428,267.4542013991323,268.1674925462859,45841800
2019-07-09,268.3299865722656,268.6279282653834,266.7860517816925,266.840222998623,41101300
2019-07-10,269.612060546875,270.56011189882554,268.8626737180611,269.39537569112645,58448500
2019-07-11,270.2440185546875,270.48778894864506,269.2418238255109,270.25305627246956,50826100
2019-07-12,271.4540100097656,271.52625667648226,270.42472921830876,270.7317086667794,40326000
2019-07-15,271.5442199707031,271.8873226456437,271.03860367732375,271.8873226456437,33900000
2019-07-16,270.66839599609375,271.6615806276131,270.3614166652641,271.4539059829256,36650100
2019-07-17,268.8265380859375,270.80386996621183,268.8265380859375,270.64135633183906,36036300
2019-07-18,269.8106994628906,270.1899255172124,267.88756624619475,268.32997368121545,51392600
2019-07-19,268.3117980957031,270.9301732401438,268.1402468139696,270.90308764587076,58678600
2019-07-22,268.97100830078125,269.51274797837686,268.1945358876464,268.70916240503885,43638100
2019-07-23,270.8941650390625,270.8941650390625,269.259935864137,270.090607031503,44564500
2019-07-24,272.16729736328125,272.16729736328125,270.0454993112613,270.13579386637423,47213200
2019-07-25,270.8670349121094,271.76992502848304,270.0634494826073,271.7157538258222,55394100
2019-07-26,272.6819763183594,272.88061333605407,271.4269452624631,271.5533631619197,45084100
2019-07-29,272.18536376953125,272.68197007942166,271.63461378772524,272.56458990519246,38126500
2019-07-30,271.5171203613281,271.92343194048675,270.40655558457587,270.7857815620586,45849000
2019-07-31,268.5466613769531,271.9505755193534,266.5332335970876,271.7609487131754,104245200
2019-08-01,266.20819091796875,271.6526186964665,265.4136429910856,268.70017713336995,142646600
2019-08-02,264.2037048339844,265.55804002591907,262.6507327117384,265.31426961081803,116749700
2019-08-05,256.25830078125,260.22197439410274,254.36222586817163,260.1136319797592,178745400
2019-08-06,259.851806640625,260.0685190404571,256.6736428346704,258.14535837183905,120711700
2019-08-07,260.00537109375,260.77283350802816,254.65123719190635,256.7820454862,140572300
2019-08-08,265.10662841796875,265.10662841796875,260.94431762874206,261.4950674503696,87713900
2019-08-09,263.3009033203125,264.7635814112252,261.5222080674551,264.1676704197368,93730000
2019-08-12,260.0956115722656,263.2918233491414,259.1475602385619,261.80205988649254,65527600
2019-08-13,264.1405029296875,265.58513268360247,259.4545008367751,259.79760350315723,94299800
2019-08-14,256.33050537109375,260.70049034452813,256.20411507951735,260.09556938065884,135622100
2019-08-15,257.0077209472656,257.9016010899172,254.9672075856533,257.21539563778583,99556600
2019-08-16,260.79986572265625,261.23323542718947,257.06188669690755,258.6600201444486,83018300
2019-08-19,263.94183349609375,264.6190010266753,263.1382756878927,263.81544321847423,53571800
2019-08-20,261.9194641113281,263.96901533165703,261.79307378762985,263.43631331987183,51596400
2019-08-21,264.0502624511719,264.4204232030708,263.39114265467236,264.077348056287,49524700
2019-08-22,263.9689025878906,265.3864464762261,262.19924593376106,264.75444001961625,51666400
2019-08-23,257.1883239746094,264.33019001252563,255.94233087198558,262.66887506036954,149161500
2019-08-26,260.0323181152344,260.0323181152344,257.84731220730464,259.373198500566,72423800
2019-08-27,259.01214599609375,261.7930636581838,258.2537214211673,261.42287531434596,66668900
2019-08-28,260.8359375,260.9984511070822,257.5494042686789,258.3529896937288,59696700
2019-08-29,264.1676025390625,264.69129428520955,262.3889077432596,263.3911301931494,57899400
2019-08-30,264.0502624511719,265.66641614641384,263.12028660352104,265.64836826101157,62901200
2019-09-03,262.5063781738281,263.26480289607287,261.1791280213919,262.35290221731935,69101400
2019-09-04,265.48583984375,265.50388772814705,263.9238298917129,264.6732441815311,46887300
2019-09-05,268.8987731933594,269.8106735830968,265.44972592383255,267.96879736456265,83258100
2019-09-06,269.1064453125,269.74751727016104,268.5376475637681,269.2148152948554,49584300
2019-09-09,269.2419128417969,270.1808989649801,268.3028991645869,270.0906319733859,51260300
2019-09-10,269.17864990234375,269.2418588270002,267.22840383509777,268.4834068391647,57947100
2019-09-11,271.0928039550781,271.1740607730114,268.83557827685104,269.4856603743414,68821100
2019-09-12,272.0318603515625,273.088226704919,271.23731237917514,271.99573701990073,72908700
2019-09-13,271.8511962890625,272.82633309685326,271.4810080151809,272.47419270681183,62104800
2019-09-16,271.0115966796875,271.89643922675583,270.37055218501104,270.7226651270901,58191200
2019-09-17,271.6977233886719,271.78799036288956,270.6413297609149,270.8128810983628,41475500
2019-09-18,271.8603210449219,271.9686634906912,269.2780400199562,271.3095435402211,73375800
2019-09-19,271.8421630859375,273.2416593963996,271.5080981282079,272.2484746882701,76560500
2019-09-20,270.5578308105469,272.7257172981861,269.7686931121249,272.44450325727587,89565000
2019-09-23,270.4942932128906,271.21087820036234,269.64165479267564,269.89563042755236,43476800
2019-09-24,268.3717956542969,271.9728243964235,267.41031441968806,271.5827953011382,94869400
2019-09-25,269.95904541015625,270.4034957095392,266.9748118883841,268.45332331032233,71854000
2019-09-26,269.3967590332031,270.17681716965757,267.99082742388725,269.9682111328825,56179700
2019-09-27,267.9454650878906,270.2584842358922,266.394400547626,270.1496138053091,84746600
2019-09-30,269.1881103515625,269.8956158448682,268.4171317139182,268.4624736286267,51662400
2019-10-01,265.9862060546875,270.7210593029976,265.7685205613803,270.06797514180766,88242400
2019-10-02,261.28759765625,264.41696448642426,259.99958846909385,264.4078850320209,122539500
2019-10-03,263.4283447265625,263.45555541593865,258.34880381994094,261.06090402575535,85278800
2019-10-04,266.9930114746094,267.2469870674191,264.026908725754,264.0813577711008,65091200
2019-10-07,265.841064453125,267.81847578384463,265.55987813972894,266.19483104942367,59610500
2019-10-08,261.7139587402344,264.7254038708757,261.67766859806807,263.9906876592985,95708100
2019-10-09,264.19927978515625,265.13355020756165,263.10174525349936,263.72761868689645,62359400
2019-10-10,265.9862060546875,266.8660551651619,263.9544009671046,264.1176650870851,55296300
2019-10-11,268.74365234375,270.9750115009524,268.61667837739276,268.7345728885581,98720400
2019-10-14,268.4443664550781,269.0974506367518,268.0996792923519,268.42620754255415,40394800
2019-10-15,271.1020812988281,271.84587709862797,269.36959347887756,269.48751570095226,46754500
2019-10-16,270.6666259765625,271.3560002499491,270.23125500917473,270.63941529110076,48928200
2019-10-17,271.46484375,272.3356133684746,270.77546947468795,271.8276621175921,45736600
2019-10-18,270.2765197753906,271.57360821426397,269.42388163261506,270.92960372131955,64304000
2019-10-21,272.10888671875,272.3084410011963,271.15648490964367,271.59188362078226,39048600
2019-10-22,271.2199401855469,272.9342686902184,271.1292286758053,272.6440029315517,48594700
2019-10-23,272.009033203125,272.063454563809,270.75728654487045,270.96592021500015,34352200
2019-10-24,272.45361328125,273.0885663666014,271.62818534280314,272.9434334419132,35453100
2019-10-25,273.5693054199219,274.11354696390293,271.8277380154373,271.88215940170795,45205400
2019-10-28,275.11126708984375,275.6101666626339,274.75752810961376,274.7847388004007,42147000
2019-10-29,275.0296630859375,275.9548820296619,274.7121865401747,274.8391882309899,44284900
2019-10-30,275.87322998046875,276.24510020516715,273.92302891820503,275.22919747728037,49643900
2019-10-31,275.13848876953125,275.8641533549526,273.6872149612356,275.8641533549526,69053800
2019-11-01,277.6872863769531,277.73262829214644,276.41738057633785,276.5806723698209,71141500
2019-11-04,278.8029479980469,279.37440006354313,278.4310501827038,279.2383466387265,60606900
2019-11-05,278.4945983886719,279.30189498204095,278.2043325788355,279.0025497152499,42933200
2019-11-06,278.5580749511719,278.8301818233875,277.6147249920431,278.4945741205653,46487100
2019-11-07,279.53765869140625,280.8710375909936,279.0659976008694,279.89142527025837,54272300
2019-11-08,280.2269592285156,280.2813805830602,278.4944722921573,279.1928981296516,49032100
2019-11-11,279.69189453125,279.864238107545,278.7122544469131,278.84833556176477,35797300
2019-11-12,280.2814636230469,281.1794439203386,279.5104572968919,280.0546986848405,46484600
2019-11-13,280.3721923828125,280.77130091310977,279.0660240438884,279.29278899604503,53917700
2019-11-14,280.7804260253906,280.8620857890122,279.45612610965475,280.09107921404535,51219900
2019-11-15,282.8122253417969,282.85756726611123,281.4244247462533,282.1137714747029,62023600
2019-11-18,283.0208435058594,283.25668795742666,282.1228629883897,282.5763929760045,49228000
2019-11-19,282.93914794921875,283.62852223373176,282.2951432620522,283.619442778009,67804700
2019-11-20,281.88702392578125,282.8666642192706,280.335959089243,282.3496333799998,79406200
2019-11-21,281.4333190917969,282.10456189256223,280.63513004647257,281.99571919007514,54664700
2019-11-22,282.059326171875,282.31330182529547,281.052503014795,282.1772483826184,44850200
2019-11-25,284.24530029296875,284.24530029296875,282.984501675249,282.984501675249,48647200
2019-11-26,284.8893127441406,285.07073576578375,283.9641217688007,284.2815982160428,37569000
2019-11-27,286.1592712402344,286.1592712402344,285.15242034281846,285.37010586387197,44444600
2019-11-29,285.097900390625,285.84169590542126,284.87113549084046,285.5967720976461,36592700
2019-12-02,282.6761779785156,285.41548908041284,282.24985869193915,285.3519882399865,75767800
2019-12-03,280.7804260253906,280.8620857890122,278.5853562166905,279.96407752065693,73941700
2019-12-04,282.51287841796875,283.1115412943075,281.4788444906727,281.8235316935288,49080000
2019-12-05,283.0208435058594,283.2294772654207,281.714674927027,283.2113460311746,40709000
2019-12-06,285.60589599609375,286.00500449632267,284.9165217354681,284.9256011908763,48927000
2019-12-09,284.7080383300781,285.8872054277955,284.63545801808664,285.2159897889052,34838500
2019-12-10,284.39056396484375,285.31575534035954,283.7374795582212,284.65361915562636,52649800
2019-12-11,285.19769287109375,285.4516684529647,284.3087644939141,284.84392633852576,53429100
2019-12-12,287.6558837890625,288.4359419435748,284.97099448527933,285.2068112141044,96389600
2019-12-13,287.8282165527344,289.0527527941986,286.6490222278449,287.42002857849036,81503900
2019-12-16,289.8056335449219,290.3952169345024,287.7647488016478,289.5516578841208,82749700
2019-12-17,289.86920166015625,290.48599588222316,289.7875695732307,290.1866782301628,61097700
2019-12-18,289.8872985839844,290.4859614985211,289.83287719914233,290.2591965012545,48133000
2019-12-19,291.0754699707031,291.1480502526444,289.8237230792523,290.07769870351285,85310500
2019-12-20,292.3515930175781,293.48186803995895,291.13016050237536,292.1054650052227,147142100
2019-12-23,292.7983093261719,293.19025605431125,292.65246286090326,293.13556710700664,52990000
2019-12-24,292.807373046875,293.0716936318886,292.50655608135855,293.02612879098643,20270000
2019-12-26,294.36602783203125,294.37515192605576,293.1810639379538,293.1901602146185,30911200
2019-12-27,294.2931213378906,295.149951744562,293.7644523592922,295.0952628094436,42528800
2019-12-30,292.6706848144531,294.5119721081925,292.18758056574677,294.37524973919426,49729100
2019-12-31,293.3816223144531,293.62775035689424,291.82293192090606,292.16931374555315,57077300
2020-01-02,296.1252746582031,296.1435228475682,293.9923228046252,294.91296621198353,59151200
2020-01-03,293.8829345703125,295.00411329960116,292.68884653822107,292.74353546966336,77709700
2020-01-06,295.004150390625,295.0861837981025,292.01434006994486,292.1328420420894,55653900
2020-01-07,294.17462158203125,294.9129499592201,293.72795822762987,294.4389421396399,40496400
2020-01-08,295.7425537109375,296.95486257358016,294.1200498897458,294.3661501744524,68296000
2020-01-09,297.747802734375,297.8207398631898,296.7177813744384,297.3011671355,48473300
2020-01-10,296.8909606933594,298.4861195611985,296.42610473911026,298.33117684890317,53029300
2020-01-13,298.93280029296875,298.9418965712198,297.0824170116794,297.5108322451486,47086800
2020-01-14,298.4770202636719,299.54348231822837,297.9209789989077,298.49524063629786,62832800
2020-01-15,299.1514892578125,299.9080379561586,298.3037830757557,298.3858164658878,72056600
2020-01-16,301.6400146484375,301.6400146484375,300.30008000636747,300.52795985830204,54050300
2020-01-17,302.578857421875,302.7884890679203,301.5761805798231,302.35097758583424,95846000
2020-01-21,301.9863586425781,302.7885001455664,301.5488471444855,301.62175645504635,77742400
2020-01-22,302.0228576660156,303.4904184768439,301.8679149339362,302.8432196250379,48914900
2020-01-23,302.369140625,302.77933537903976,300.2635335646252,301.3755880663374,51963000
2020-01-24,299.6801452636719,303.1074662187742,298.3948999055085,303.0254328321711,87578400
2020-01-27,294.87646484375,296.3531215152195,294.1107920443717,294.4480497017618,84062500
2020-01-28,297.9665832519531,298.84163406721996,294.9676767051918,296.298487210109,63834000
2020-01-29,297.7204284667969,299.55259115613137,297.5198931086739,299.32471133178075,53888900
2020-01-30,298.6866455078125,298.89630496665,294.91296997027223,295.6603946749964,75491800
2020-01-31,293.26318359375,298.221851981053,292.35166407869235,298.0668814238513,113845600
2020-02-03,295.44158935546875,297.30109625380913,294.6212276647578,294.73972960780577,69083000
2020-02-04,299.94464111328125,300.8105958710925,298.72320817204337,299.0422455995197,62573200
2020-02-05,303.4083557128906,303.6180152040548,301.4121536768775,302.8705625667215,65951100
2020-02-06,304.4292907714844,304.62070207645655,303.35367662683126,304.3654777307045,50359700
2020-02-07,302.8067321777344,304.4383317479117,302.25981501693957,303.3718697108561,64139400
2020-02-10,305.0672912597656,305.1311042908256,301.886097610239,301.92256617332515,42070000
2020-02-11,305.59600830078125,307.20026355708615,305.0673114617923,306.41637021168424,54864500
2020-02-12,307.5648498535156,307.77448148627434,306.6624268441835,307.02702899526753,43992700
2020-02-13,307.2366638183594,308.2028719590965,305.86938499837,306.14282963542433,54501900
2020-02-14,307.7289733886719,307.84747536853007,306.4528517159032,307.64693997585454,64582200
2020-02-18,306.9359130859375,307.79274347896046,305.550385905375,306.7353777212436,57226200
2020-02-19,308.4034118652344,309.0779271915285,307.61951868249895,307.9020874174254,48814700
2020-02-20,307.136474609375,308.67694462905206,304.1557883522253,307.85655491074664,74163400
2020-02-21,303.9734802246094,306.09730805211063,303.1530905628107,305.78739481387316,113788200
2020-02-24,293.89215087890625,304.046464384972,292.81653664920486,294.5484460794996,161088400
2020-02-25,284.98651123046875,295.8882745622072,284.1114604678439,295.27757219253857,218913200
2020-02-26,283.9383239746094,289.9634545114292,283.2091195022636,286.38118955607183,194773800
2020-02-27,271.1862487792969,283.9930900952301,271.1862487792969,278.4328140761261,284353500
2020-02-28,270.0467529296875,271.5325340386913,260.27526361074985,263.15566832306206,384975800
2020-03-02,281.74151611328125,281.80532914475464,268.40598340350584,271.8241810091955,238703600
2020-03-03,273.67462158203125,286.0712930613618,271.2408799542185,282.1153015410036,300139100
2020-03-04,285.1780090332031,285.39679265326794,276.4912283478598,279.03437582366234,176613400
2020-03-05,275.6982116699219,281.1764533921752,273.46500533027745,277.99525887539363,186366800
2020-03-06,271.1405029296875,272.343714991951,264.5502366862195,267.21185726562237,228667200
2020-03-09,249.96597290039062,259.04469825650165,249.25498888727407,250.94127750870393,309417300
2020-03-10,262.9004211425781,262.99155082298614,249.30054030564344,259.45487913879975,276444100
2020-03-11,250.08444213867188,256.9937745724308,246.91237251975267,255.86349945004477,255316300
2020-03-12,226.15708923339844,243.06577765843556,225.76512864095778,233.3489770719644,392220700
2020-03-13,245.49041748046875,247.4593027706441,226.5308107156286,239.81164146550884,329566100
2020-03-16,218.62791442871094,234.16930770515287,216.3582263151674,219.84022288446778,297240000
2020-03-17,230.43212890625,233.50395903282416,216.09393128193696,223.35872879137676,262070500
2020-03-18,218.7646484375,226.39406110097966,207.8446502974257,215.34645080566406,327597100
2020-03-19,219.22952270507812,225.49167035009614,211.67303310856974,218.08101328487268,289322000
2020-03-20,209.781982421875,224.14947908525951,209.50691583930976,222.3707310405341,347158800
2020-03-23,204.41824340820312,210.58883736917826,200.11807712080454,209.22269612416616,326025200
2020-03-24,222.93922424316406,223.81027088011052,214.36641010403872,214.9348708645978,235494500
2020-03-25,226.27667236328125,235.0420516206146,219.8218472180857,224.51626550550066,299430300
2020-03-26,239.48890686035156,240.9558914934752,228.34881392408727,228.77974835482536,257632800
2020-03-27,232.3555908203125,239.13132946268587,230.1825909794387,232.21806449765097,224341200
2020-03-30,239.9014434814453,240.61660815727984,232.45638865585167,234.44601489405457,171369500
2020-03-31,236.32566833496094,241.44184313996882,234.92284395447982,238.90209724302795,194881100
2020-04-01,225.6898651123047,236.2431562593995,223.62688640381754,227.3677561407306,189554600
2020-04-02,230.897705078125,231.67704405266247,224.2594942177443,224.80962736839078,177660400
2020-04-03,227.56031799316406,232.26391415318625,224.83718484688495,229.9166909570072,135561200
2020-04-06,242.84461975097656,244.8067547366427,227.54191713385043,236.4081376209245,188061200
2020-04-07,243.09219360351562,252.16929234238347,242.87215154323118,251.41744466183374,201427200
2020-04-08,251.25241088867188,253.05866406664575,243.20221247709344,245.68694732221695,153774500
2020-04-09,255.07582092285156,257.8264586985217,252.57273047385536,254.5073322785615,189999200
2020-04-13,252.74697875976562,254.44321124594032,248.85024130979565,254.10397034489313,114839100
2020-04-14,260.2012023925781,261.21892505517496,252.60944238232008,257.6247736197147,134143400
2020-04-15,254.67234802246094,260.33865415065725,252.56350930181182,254.49813875481382,121775000
2020-04-16,255.901123046875,256.7538144297248,252.83874828819563,255.94695583827448,131798300
2020-04-17,262.8143310546875,263.41944685021514,258.92674327686353,261.6590540286196,146684800
2020-04-20,258.1840515136719,262.95183530213035,257.96400942467557,259.11925837284326,100109300
2020-04-21,250.34475708007812,254.92915404106213,249.40952219223675,253.7280442757594,126385700
2020-04-22,255.901123046875,257.64318883426245,253.893154318908,255.2134632901999,92951600
2020-04-23,255.8826446533203,260.3386922865704,255.58008681730885,257.1754477326912,104709700
2020-04-24,259.4493408203125,260.1186727932332,255.35088916404356,257.39554010912246,85063200
2020-04-27,263.190185546875,264.3087793852271,260.96217561684955,261.420615255831,77896600
2020-04-28,261.9798889160156,267.17857801356905,261.6773031279873,266.83015946053325,105270000
2020-04-29,268.8381652832031,270.36936598916276,266.27091449702925,267.2978148114988,118745600
2020-04-30,266.3350524902344,268.93898579069054,264.6021375509596,267.46279588157535,122901700
2020-05-01,259.2843017578125,266.5001372793607,258.1198471539412,261.5948274910563,125180000
